frame,time_s,face_detected,_neutral,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight
1000,33.45,1,0.0,0.008,0.0078,0.0356,0.2641,0.1484,0.0,0.0,0.0,0.7266,0.6157,0.8695,0.8704,0.0298,0.1242,0.1526,0.0459,0.0018,0.0014,0.4387,0.3894,0.0007,0.0002,0.0003,0.0008,0.0046,0.0001,0.0011,0.0416,0.0432,0.0,0.0,0.2009,0.0034,0.0019,0.0018,0.0193,0.0261,0.3671,0.0022,0.0006,0.0037,0.0005,0.008,0.0717,0.0852,0.0003,0.0007,0.0077,0.0122,0.0,0.0
1005,33.62,1,0.0,0.0525,0.0237,0.0194,0.0731,0.0487,0.0001,0.0,0.0,0.4641,0.372,0.625,0.636,0.0119,0.1981,0.232,0.0321,0.0086,0.0062,0.4936,0.5051,0.0013,0.0008,0.0005,0.0013,0.068,0.0002,0.0118,0.0043,0.0078,0.0,0.0,0.0851,0.0006,0.0045,0.0046,0.0186,0.0255,0.1005,0.0029,0.0023,0.0042,0.0006,0.0139,0.3801,0.4761,0.0028,0.0109,0.0086,0.0195,0.0,0.0
1010,33.79,1,0.0,0.0061,0.0054,0.0612,0.3203,0.1186,0.0,0.0,0.0,0.8283,0.6895,0.8881,0.8847,0.0477,0.1369,0.1266,0.0304,0.0014,0.0013,0.5096,0.6988,0.0003,0.0001,0.0002,0.0011,0.0126,0.0002,0.0047,0.0129,0.0174,0.0,0.0,0.0511,0.0028,0.0014,0.0016,0.0266,0.0466,0.2037,0.0019,0.002,0.0035,0.0013,0.0121,0.2191,0.2772,0.001,0.0041,0.0021,0.0033,0.0,0.0
1015,33.96,1,0.0,0.0052,0.0046,0.0774,0.371,0.1373,0.0001,0.0,0.0,0.8598,0.711,0.9152,0.9129,0.0572,0.1403,0.1216,0.0295,0.001,0.001,0.526,0.7114,0.0003,0.0002,0.0004,0.0009,0.0243,0.0005,0.0058,0.0204,0.021,0.0,0.0,0.1969,0.0022,0.0049,0.0062,0.02,0.0348,0.2652,0.0023,0.0018,0.0057,0.0004,0.007,0.2196,0.2989,0.0006,0.0051,0.0051,0.0073,0.0,0.0
1020,34.12,1,0.0,0.004,0.0032,0.0968,0.4007,0.1618,0.0002,0.0,0.0,0.8403,0.6802,0.9088,0.9094,0.0574,0.1242,0.1047,0.0364,0.001,0.001,0.4379,0.5242,0.0003,0.0002,0.0009,0.0033,0.1145,0.0004,0.0087,0.0134,0.0178,0.0,0.0,0.2001,0.0009,0.0257,0.0328,0.0208,0.0294,0.1162,0.0027,0.0036,0.0064,0.0006,0.015,0.3267,0.3769,0.0019,0.0093,0.0669,0.0882,0.0,0.0
1025,34.29,1,0.0,0.0195,0.0144,0.0351,0.154,0.076,0.0,0.0,0.0,0.5699,0.4336,0.7118,0.7268,0.0161,0.1617,0.2126,0.0388,0.0051,0.0045,0.3586,0.3868,0.0012,0.0007,0.0005,0.0006,0.0095,0.0001,0.0014,0.0546,0.0322,0.0,0.0,0.2197,0.0019,0.0044,0.0056,0.0147,0.0145,0.2823,0.002,0.0007,0.0028,0.0003,0.009,0.101,0.1159,0.0002,0.0011,0.0183,0.0271,0.0,0.0
1030,34.46,1,0.0,0.0375,0.0202,0.0208,0.1111,0.0515,0.0001,0.0,0.0,0.2929,0.2347,0.4834,0.4828,0.0061,0.31,0.2861,0.0189,0.0148,0.0113,0.3417,0.4263,0.0026,0.0021,0.0007,0.0012,0.1223,0.0003,0.0141,0.0074,0.0136,0.0,0.0,0.1232,0.0005,0.01,0.0096,0.0192,0.0324,0.0689,0.0028,0.0026,0.0048,0.0005,0.0149,0.2388,0.3326,0.0019,0.0102,0.0196,0.0365,0.0,0.0
1035,34.62,1,0.0,0.0301,0.0152,0.0212,0.1306,0.0623,0.0002,0.0,0.0,0.1722,0.1246,0.3598,0.3609,0.0087,0.2587,0.2225,0.0197,0.019,0.0163,0.2496,0.3591,0.0042,0.0049,0.0009,0.0016,0.087,0.0001,0.0061,0.0044,0.0146,0.0001,0.0001,0.0368,0.0004,0.0287,0.0267,0.0481,0.0871,0.0108,0.0015,0.0053,0.0047,0.0018,0.0314,0.2469,0.2872,0.0051,0.0106,0.1173,0.2132,0.0,0.0
1040,34.79,1,0.0,0.0393,0.0167,0.0219,0.0895,0.0671,0.0001,0.0,0.0,0.132,0.0619,0.1713,0.1706,0.0093,0.2507,0.2421,0.0209,0.0545,0.0521,0.3452,0.3117,0.0057,0.0081,0.0003,0.0007,0.0257,0.0001,0.0069,0.0159,0.0083,0.0,0.0,0.0325,0.0011,0.0021,0.002,0.037,0.0323,0.0815,0.0021,0.0025,0.0052,0.0006,0.0074,0.3177,0.3173,0.0007,0.0041,0.0019,0.0017,0.0,0.0
1045,34.96,1,0.0,0.0533,0.0326,0.0095,0.0765,0.0372,0.0001,0.0,0.0,0.1016,0.0621,0.2175,0.2161,0.0098,0.246,0.2261,0.0198,0.0421,0.0368,0.3072,0.2562,0.0081,0.0087,0.0006,0.0008,0.1068,0.0005,0.0104,0.0216,0.0151,0.0,0.0,0.0716,0.0006,0.0105,0.0115,0.0421,0.0417,0.0406,0.0027,0.0024,0.008,0.0003,0.0098,0.2481,0.2935,0.0011,0.0056,0.0052,0.0074,0.0,0.0
1050,35.13,1,0.0,0.0397,0.0356,0.0084,0.1096,0.0395,0.0,0.0,0.0,0.106,0.0638,0.2758,0.2658,0.016,0.1748,0.1815,0.0293,0.0354,0.029,0.2806,0.2212,0.0096,0.009,0.0003,0.0004,0.0068,0.0001,0.002,0.0127,0.0086,0.0,0.0,0.0632,0.0013,0.001,0.001,0.0234,0.0251,0.1369,0.0025,0.0005,0.0023,0.0003,0.0082,0.1536,0.188,0.0014,0.0044,0.0009,0.0013,0.0,0.0
1055,35.29,1,0.0,0.0109,0.0093,0.0492,0.2575,0.056,0.0002,0.0,0.0,0.3202,0.3215,0.5407,0.5265,0.0016,0.5911,0.5085,0.0077,0.0127,0.0097,0.3445,0.3688,0.0026,0.0012,0.0013,0.003,0.0688,0.0001,0.0042,0.0029,0.0065,0.0001,0.0001,0.0753,0.0006,0.0174,0.0156,0.0187,0.0357,0.0317,0.0013,0.0017,0.0025,0.0007,0.0328,0.2504,0.3156,0.0093,0.0263,0.0406,0.076,0.0,0.0
1060,35.46,1,0.0,0.0132,0.0147,0.0244,0.3319,0.0622,0.0002,0.0,0.0,0.0464,0.2066,0.2915,0.273,0.0005,0.8022,0.7523,0.0016,0.0326,0.0213,0.1756,0.362,0.0182,0.0028,0.0012,0.0035,0.1253,0.0002,0.0059,0.0017,0.0075,0.0004,0.0005,0.0756,0.0004,0.0193,0.0185,0.01,0.0411,0.0296,0.0015,0.0028,0.0026,0.0009,0.0503,0.1796,0.3166,0.0087,0.0745,0.0731,0.1163,0.0,0.0
1065,35.63,1,0.0,0.0073,0.0112,0.0377,0.4009,0.0528,0.0005,0.0,0.0,0.0374,0.1177,0.3229,0.3074,0.0024,0.4805,0.4406,0.0076,0.0296,0.0172,0.195,0.2814,0.0241,0.0059,0.0014,0.0029,0.1684,0.0002,0.0067,0.0034,0.0037,0.0004,0.0004,0.0345,0.0005,0.0479,0.0603,0.0209,0.0328,0.0214,0.001,0.0048,0.005,0.0017,0.0329,0.4187,0.49,0.0077,0.0474,0.2902,0.339,0.0,0.0
1070,35.8,1,0.0,0.01,0.0168,0.0255,0.3472,0.0476,0.0005,0.0,0.0,0.0396,0.0478,0.3385,0.3099,0.0018,0.5661,0.5223,0.0057,0.03,0.0183,0.1901,0.1682,0.0295,0.015,0.0012,0.0026,0.2338,0.0003,0.01,0.0049,0.0031,0.0002,0.0002,0.0635,0.0005,0.0426,0.0617,0.0193,0.0208,0.0582,0.0015,0.0043,0.0055,0.0012,0.018,0.5465,0.5934,0.0029,0.0182,0.214,0.2539,0.0,0.0
1075,35.96,1,0.0,0.0153,0.0128,0.031,0.2529,0.0587,0.0004,0.0,0.0,0.0395,0.0345,0.3497,0.3097,0.002,0.565,0.514,0.0054,0.0277,0.0179,0.1498,0.1053,0.0298,0.0184,0.001,0.0014,0.1761,0.0004,0.0111,0.0071,0.0064,0.0001,0.0001,0.0933,0.0006,0.0331,0.0478,0.0194,0.0202,0.0896,0.0015,0.0059,0.0062,0.0016,0.0194,0.5253,0.5564,0.0014,0.0048,0.2613,0.3502,0.0,0.0
1080,36.13,1,0.0,0.0136,0.0097,0.0399,0.2851,0.0757,0.0003,0.0,0.0,0.0467,0.0293,0.3288,0.2988,0.0023,0.541,0.4898,0.0055,0.0254,0.0192,0.1473,0.0908,0.0217,0.0191,0.0012,0.0008,0.03,0.0001,0.0027,0.0066,0.0051,0.0003,0.0003,0.0591,0.0003,0.027,0.0391,0.028,0.0293,0.0791,0.003,0.0071,0.0023,0.004,0.0411,0.4856,0.5152,0.0031,0.0191,0.376,0.4515,0.0,0.0
1085,36.3,1,0.0,0.0074,0.0055,0.0394,0.3401,0.1402,0.0,0.0,0.0,0.4499,0.3899,0.7315,0.7432,0.0161,0.1713,0.2049,0.0332,0.0039,0.0025,0.2061,0.2383,0.0018,0.0008,0.0004,0.0006,0.0018,0.0,0.0003,0.0111,0.0137,0.0001,0.0001,0.0865,0.0012,0.0046,0.0042,0.0167,0.0292,0.0789,0.0014,0.0013,0.0011,0.0046,0.0569,0.0572,0.0685,0.0008,0.0021,0.2433,0.304,0.0,0.0
1090,36.46,1,0.0,0.0124,0.0067,0.0376,0.2459,0.1287,0.0001,0.0,0.0,0.2134,0.1019,0.528,0.526,0.0486,0.071,0.085,0.0598,0.0101,0.0075,0.1862,0.1112,0.0054,0.0051,0.0007,0.0012,0.0064,0.0,0.0006,0.0032,0.0082,0.0009,0.0009,0.0312,0.0002,0.0219,0.0175,0.0372,0.058,0.0248,0.002,0.0032,0.0008,0.0044,0.0399,0.2502,0.2746,0.014,0.0123,0.2736,0.4416,0.0,0.0
1095,36.63,1,0.0,0.0248,0.0071,0.0192,0.1533,0.1777,0.0001,0.0,0.0,0.1967,0.1684,0.5763,0.6208,0.0363,0.0876,0.1013,0.05,0.0061,0.005,0.1558,0.2389,0.0039,0.0034,0.0005,0.0016,0.037,0.0001,0.0026,0.0168,0.0057,0.0003,0.0005,0.091,0.0001,0.0142,0.0234,0.0328,0.0172,0.0453,0.0062,0.0051,0.0013,0.0033,0.0564,0.0269,0.0267,0.0013,0.0056,0.1964,0.2294,0.0,0.0
1100,36.8,1,0.0,0.0246,0.0151,0.0323,0.1674,0.0801,0.0,0.0,0.0,0.2193,0.0699,0.4953,0.5175,0.0268,0.1189,0.1226,0.0371,0.0078,0.009,0.1599,0.111,0.0036,0.0076,0.0004,0.0009,0.0088,0.0,0.0011,0.0087,0.0059,0.0001,0.0002,0.0678,0.0002,0.0052,0.0053,0.0262,0.0218,0.0603,0.0066,0.0018,0.0008,0.0034,0.0654,0.0433,0.0534,0.0017,0.0081,0.1361,0.1689,0.0,0.0
1105,36.97,1,0.0,0.0312,0.0135,0.0424,0.1001,0.0687,0.0,0.0,0.0,0.1528,0.0475,0.4479,0.4797,0.0138,0.2137,0.1933,0.0202,0.0096,0.0111,0.1068,0.1193,0.0048,0.0119,0.0004,0.0002,0.0096,0.0004,0.0006,0.0122,0.0039,0.0002,0.0004,0.0423,0.0001,0.0046,0.0067,0.0314,0.0221,0.0239,0.0131,0.0013,0.001,0.0022,0.0748,0.0321,0.048,0.0011,0.0296,0.0552,0.0403,0.0,0.0
1110,37.13,1,0.0,0.0174,0.0114,0.0555,0.103,0.1161,0.0,0.0,0.0,0.3662,0.235,0.6022,0.631,0.0125,0.1446,0.2607,0.0478,0.0074,0.0062,0.1744,0.312,0.0022,0.0026,0.0004,0.0002,0.0082,0.0004,0.0022,0.0831,0.0078,0.0,0.0,0.1515,0.0011,0.0016,0.0026,0.0247,0.0141,0.2006,0.0036,0.0011,0.0029,0.0005,0.0079,0.02,0.0269,0.0001,0.0084,0.0074,0.0054,0.0,0.0
1115,37.3,1,0.0,0.0162,0.0128,0.037,0.1464,0.0762,0.0,0.0,0.0,0.3943,0.3018,0.5363,0.55,0.0112,0.0895,0.32,0.086,0.0107,0.0081,0.2552,0.3407,0.0019,0.0015,0.0004,0.0005,0.0078,0.0001,0.0021,0.0354,0.0058,0.0,0.0,0.0659,0.0017,0.0014,0.0018,0.0228,0.0161,0.1453,0.0019,0.0008,0.0019,0.0006,0.0131,0.0645,0.0784,0.0005,0.0102,0.0074,0.0084,0.0,0.0
1120,37.47,1,0.0,0.0142,0.0105,0.024,0.1815,0.0993,0.0,0.0,0.0,0.2161,0.2533,0.4754,0.4685,0.0153,0.1532,0.1933,0.0342,0.0156,0.0095,0.2316,0.332,0.0034,0.0016,0.0002,0.0004,0.0081,0.0001,0.0047,0.0167,0.0062,0.0,0.0,0.0077,0.0012,0.0006,0.0005,0.0713,0.0717,0.0324,0.0028,0.0019,0.0036,0.0014,0.0084,0.0692,0.0974,0.0009,0.013,0.0006,0.0008,0.0,0.0
1125,37.64,1,0.0,0.0279,0.0213,0.015,0.1074,0.0673,0.0001,0.0,0.0,0.1343,0.1596,0.3489,0.3434,0.0113,0.2066,0.2064,0.0244,0.0233,0.0173,0.2709,0.3353,0.005,0.0035,0.0006,0.0013,0.1066,0.0002,0.0222,0.0214,0.0118,0.0,0.0,0.0218,0.0008,0.0073,0.0094,0.0835,0.0997,0.0123,0.0012,0.0058,0.012,0.0002,0.0032,0.0919,0.1386,0.0011,0.0168,0.0008,0.001,0.0,0.0
1130,37.8,1,0.0,0.0281,0.0237,0.0136,0.1305,0.057,0.0,0.0,0.0,0.1316,0.1328,0.3244,0.3113,0.0093,0.2378,0.2357,0.0232,0.0252,0.0191,0.2649,0.2662,0.0063,0.0045,0.0002,0.0002,0.0022,0.0,0.0007,0.0181,0.0064,0.0,0.0001,0.0028,0.0009,0.0003,0.0004,0.1107,0.0653,0.0186,0.0024,0.003,0.0022,0.0061,0.0139,0.4174,0.3869,0.0027,0.0113,0.0019,0.0024,0.0,0.0
1135,37.97,1,0.0,0.0262,0.03,0.0139,0.1481,0.0551,0.0,0.0,0.0,0.1146,0.1036,0.2609,0.2399,0.0107,0.2232,0.2165,0.0236,0.0332,0.0262,0.2755,0.1926,0.0075,0.0054,0.0,0.0001,0.0005,0.0,0.0002,0.0151,0.0099,0.0,0.0001,0.0016,0.0011,0.0001,0.0,0.0633,0.0452,0.0424,0.0038,0.001,0.0005,0.0566,0.0611,0.3654,0.3585,0.002,0.006,0.0078,0.0113,0.0,0.0
1140,38.14,1,0.0,0.0525,0.0355,0.0105,0.1024,0.0583,0.0,0.0,0.0,0.0802,0.058,0.1705,0.1673,0.0099,0.2392,0.2263,0.0219,0.0506,0.0432,0.2728,0.1287,0.0108,0.008,0.0,0.0002,0.0002,0.0,0.0001,0.0073,0.0081,0.0,0.0,0.0019,0.0013,0.0,0.0,0.0319,0.0299,0.1193,0.0051,0.0004,0.0002,0.0703,0.0628,0.3484,0.3654,0.0024,0.0054,0.003,0.0051,0.0,0.0
1145,38.3,1,0.0,0.0578,0.0554,0.0075,0.0979,0.0341,0.0,0.0,0.0,0.0579,0.031,0.2666,0.245,0.0213,0.1411,0.1429,0.0329,0.031,0.0265,0.1834,0.0792,0.0149,0.0144,0.0,0.0002,0.0003,0.0,0.0001,0.0096,0.0078,0.0,0.0,0.002,0.0016,0.0,0.0,0.0554,0.0462,0.076,0.0032,0.0005,0.0002,0.025,0.0309,0.1888,0.1937,0.0035,0.0057,0.0009,0.0015,0.0,0.0
1150,38.47,1,0.0,0.0406,0.0478,0.0074,0.1388,0.0462,0.0,0.0,0.0,0.0383,0.0114,0.3096,0.2678,0.0544,0.0664,0.0723,0.0592,0.0261,0.0208,0.1101,0.0301,0.0224,0.0319,0.0,0.0003,0.0003,0.0,0.0002,0.0099,0.004,0.0001,0.0002,0.0017,0.0017,0.0,0.0,0.0577,0.0518,0.0412,0.0019,0.0009,0.0002,0.0494,0.043,0.0247,0.0342,0.002,0.0119,0.0011,0.0013,0.0,0.0
1155,38.64,1,0.0,0.0567,0.0514,0.0092,0.1026,0.0381,0.0,0.0,0.0,0.0454,0.018,0.2502,0.2271,0.0238,0.137,0.1333,0.0326,0.0343,0.0283,0.1599,0.0448,0.0194,0.0233,0.0,0.0002,0.0004,0.0,0.0002,0.003,0.0036,0.0004,0.0005,0.0018,0.0007,0.0,0.0,0.0382,0.0537,0.04,0.0044,0.0008,0.0002,0.0453,0.0573,0.0466,0.0745,0.0061,0.0279,0.0015,0.0019,0.0,0.0
1160,38.81,1,0.0,0.088,0.0748,0.005,0.0727,0.033,0.0,0.0,0.0,0.0329,0.0139,0.2841,0.26,0.0375,0.0859,0.0987,0.0493,0.029,0.0243,0.1441,0.0533,0.0257,0.0303,0.0,0.0002,0.0003,0.0,0.0002,0.0028,0.004,0.0002,0.0003,0.0025,0.0007,0.0001,0.0,0.0321,0.0457,0.0514,0.0048,0.0006,0.0002,0.0264,0.0554,0.044,0.0696,0.0057,0.0156,0.0016,0.0024,0.0,0.0
1165,38.97,1,0.0,0.1345,0.1136,0.0041,0.0489,0.0258,0.0,0.0,0.0,0.0359,0.0156,0.2682,0.2576,0.034,0.0859,0.1068,0.0512,0.0302,0.0238,0.1382,0.0452,0.0267,0.0238,0.0,0.0001,0.0004,0.0,0.0002,0.006,0.0027,0.0001,0.0002,0.003,0.0017,0.0,0.0,0.0344,0.0291,0.0875,0.0023,0.0007,0.0002,0.0323,0.0504,0.0172,0.0237,0.002,0.0101,0.0016,0.0018,0.0,0.0
1170,39.14,1,0.0,0.0945,0.0954,0.0026,0.0695,0.029,0.0,0.0,0.0,0.0402,0.0185,0.2595,0.2521,0.0342,0.0819,0.1052,0.052,0.031,0.0239,0.177,0.0624,0.0235,0.0193,0.0,0.0002,0.0005,0.0,0.0003,0.005,0.0042,0.0001,0.0002,0.0024,0.0012,0.0001,0.0,0.0394,0.0407,0.0572,0.003,0.0008,0.0002,0.0228,0.0336,0.0122,0.0173,0.0019,0.0059,0.0008,0.0011,0.0,0.0
1175,39.31,1,0.0,0.0921,0.0847,0.004,0.0576,0.029,0.0,0.0,0.0,0.0593,0.026,0.2433,0.2356,0.0258,0.1032,0.1249,0.0416,0.0335,0.0269,0.2075,0.0784,0.0171,0.0132,0.0,0.0002,0.0008,0.0,0.0004,0.0077,0.0041,0.0001,0.0002,0.0023,0.0012,0.0001,0.0001,0.0435,0.0526,0.0478,0.0027,0.0014,0.0004,0.0193,0.0246,0.007,0.0117,0.0009,0.0098,0.0004,0.0005,0.0,0.0
1180,39.48,1,0.0,0.0617,0.0685,0.006,0.0842,0.031,0.0,0.0,0.0,0.0453,0.0184,0.2032,0.1989,0.0251,0.1139,0.1275,0.0372,0.0409,0.0345,0.1871,0.0601,0.0209,0.0195,0.0,0.0002,0.0006,0.0,0.0003,0.0074,0.004,0.0001,0.0001,0.0029,0.0011,0.0001,0.0001,0.0386,0.0419,0.0552,0.0033,0.0009,0.0003,0.0162,0.0266,0.0092,0.0153,0.001,0.008,0.0006,0.0007,0.0,0.0
1185,39.64,1,0.0,0.0567,0.05,0.0086,0.0897,0.0369,0.0,0.0,0.0,0.0527,0.0197,0.179,0.1704,0.0208,0.1465,0.1427,0.0294,0.0478,0.0427,0.193,0.0642,0.0162,0.0192,0.0,0.0001,0.0005,0.0,0.0003,0.0067,0.0043,0.0001,0.0001,0.0029,0.0011,0.0001,0.0001,0.0387,0.0397,0.0498,0.0029,0.0007,0.0003,0.0162,0.0286,0.0196,0.0301,0.0018,0.0085,0.0008,0.001,0.0,0.0
1190,39.81,1,0.0,0.0538,0.0564,0.0098,0.0913,0.033,0.0,0.0,0.0,0.0479,0.0153,0.2128,0.1987,0.0205,0.1499,0.144,0.0299,0.0414,0.0371,0.1787,0.0524,0.0193,0.0267,0.0001,0.0001,0.0003,0.0,0.0002,0.0063,0.0069,0.0,0.0001,0.0045,0.0013,0.0001,0.0001,0.0317,0.0424,0.1038,0.0033,0.0005,0.0002,0.0164,0.0398,0.0493,0.0768,0.0024,0.0073,0.0012,0.002,0.0,0.0
1195,39.98,1,0.0,0.0562,0.0471,0.0131,0.0884,0.038,0.0,0.0,0.0,0.0522,0.0185,0.192,0.1813,0.0146,0.1994,0.1851,0.0242,0.0488,0.0432,0.1885,0.0576,0.0173,0.0238,0.0001,0.0001,0.0002,0.0,0.0001,0.0088,0.0056,0.0,0.0001,0.0046,0.001,0.0001,0.0,0.0333,0.0286,0.1402,0.0053,0.0004,0.0001,0.018,0.0416,0.1576,0.1871,0.0031,0.0123,0.0017,0.0025,0.0,0.0
1200,40.14,1,0.0,0.0326,0.0336,0.0232,0.1503,0.0565,0.0,0.0,0.0,0.0468,0.0241,0.1959,0.1841,0.0162,0.1764,0.1706,0.028,0.0462,0.0412,0.1554,0.0645,0.0205,0.02,0.0,0.0001,0.0001,0.0,0.0001,0.0054,0.0056,0.0,0.0001,0.0049,0.001,0.0001,0.0,0.0161,0.0195,0.2466,0.0063,0.0003,0.0001,0.033,0.0716,0.2585,0.3464,0.0025,0.0117,0.0063,0.0105,0.0,0.0
1205,40.31,1,0.0,0.0314,0.0299,0.0258,0.1486,0.0577,0.0,0.0,0.0,0.0392,0.0164,0.1838,0.1769,0.0183,0.1621,0.1517,0.0303,0.0489,0.0443,0.1691,0.0583,0.0209,0.0275,0.0,0.0001,0.0002,0.0,0.0001,0.0043,0.0045,0.0001,0.0001,0.0047,0.0009,0.0,0.0,0.0155,0.0158,0.2666,0.0067,0.0004,0.0001,0.0518,0.0994,0.3482,0.4081,0.0039,0.013,0.0075,0.012,0.0,0.0
1210,40.48,1,0.0,0.0338,0.0336,0.0225,0.1449,0.0528,0.0,0.0,0.0,0.0393,0.0173,0.1832,0.1766,0.023,0.1318,0.1331,0.0379,0.0503,0.045,0.1749,0.0646,0.0211,0.0262,0.0,0.0001,0.0002,0.0,0.0001,0.0045,0.0054,0.0001,0.0001,0.0041,0.0009,0.0,0.0,0.0147,0.0155,0.2556,0.0078,0.0004,0.0001,0.0565,0.087,0.3604,0.4208,0.0029,0.009,0.0078,0.0128,0.0,0.0
1215,40.65,1,0.0,0.0669,0.0535,0.0084,0.0882,0.0399,0.0,0.0,0.0,0.0526,0.0211,0.2145,0.2069,0.0216,0.1325,0.1377,0.038,0.0407,0.036,0.2316,0.0855,0.0167,0.0202,0.0,0.0001,0.0003,0.0,0.0001,0.0054,0.0063,0.0001,0.0001,0.0049,0.0006,0.0001,0.0,0.0163,0.0159,0.2351,0.0106,0.0005,0.0002,0.0464,0.0987,0.4401,0.4886,0.002,0.0063,0.0155,0.0255,0.0,0.0
1220,40.81,1,0.0,0.0589,0.0493,0.0093,0.0855,0.0378,0.0,0.0,0.0,0.0733,0.0322,0.185,0.1717,0.0224,0.1325,0.1361,0.0382,0.0478,0.0445,0.2813,0.1367,0.0122,0.0134,0.0,0.0001,0.0004,0.0,0.0002,0.0091,0.0066,0.0,0.0,0.0048,0.001,0.0001,0.0,0.0237,0.0176,0.2039,0.0064,0.0007,0.0003,0.0389,0.0726,0.4828,0.4784,0.0012,0.0037,0.0105,0.0148,0.0,0.0
1225,40.98,1,0.0,0.0442,0.0418,0.0127,0.1068,0.0421,0.0,0.0,0.0,0.0632,0.027,0.1822,0.1675,0.0186,0.151,0.1508,0.0335,0.0477,0.0448,0.2692,0.1228,0.0136,0.0159,0.0,0.0001,0.0004,0.0,0.0002,0.0091,0.0078,0.0,0.0,0.0049,0.001,0.0001,0.0001,0.0262,0.022,0.1592,0.0058,0.0009,0.0003,0.0422,0.0839,0.4723,0.486,0.0012,0.0036,0.0154,0.023,0.0,0.0
1230,41.15,1,0.0,0.0666,0.0532,0.0076,0.08,0.0349,0.0,0.0,0.0,0.0506,0.0243,0.1769,0.1713,0.0155,0.1678,0.1635,0.0285,0.0483,0.0417,0.2639,0.1027,0.016,0.0164,0.0001,0.0002,0.0007,0.0,0.0002,0.0067,0.012,0.0001,0.0001,0.0057,0.0004,0.0003,0.0002,0.0269,0.0342,0.0891,0.0102,0.0012,0.0003,0.0244,0.0927,0.3838,0.4593,0.0025,0.0073,0.0218,0.0392,0.0,0.0
1235,41.32,1,0.0,0.0806,0.0537,0.0062,0.072,0.0375,0.0,0.0,0.0,0.0566,0.0261,0.146,0.1429,0.0135,0.1853,0.1825,0.0268,0.0595,0.0526,0.2482,0.0933,0.0143,0.0149,0.0001,0.0002,0.0004,0.0,0.0002,0.0067,0.0118,0.0001,0.0001,0.004,0.0008,0.0001,0.0001,0.0284,0.0351,0.1251,0.0069,0.0009,0.0002,0.0321,0.0687,0.3545,0.4207,0.0024,0.0063,0.0053,0.0099,0.0,0.0
1240,41.48,1,0.0,0.0126,0.0099,0.0246,0.2247,0.0865,0.0,0.0,0.0,0.6813,0.4564,0.7419,0.7544,0.019,0.1761,0.189,0.0328,0.0039,0.0038,0.3997,0.3905,0.0006,0.0005,0.0001,0.0002,0.0007,0.0,0.0003,0.0056,0.0079,0.0001,0.0001,0.0054,0.0007,0.0003,0.0002,0.0233,0.0229,0.1332,0.0069,0.0013,0.0004,0.019,0.0462,0.5113,0.5507,0.0028,0.0083,0.0104,0.0169,0.0,0.0
1245,41.65,1,0.0,0.0134,0.0192,0.0392,0.2604,0.0561,0.0,0.0,0.0,0.2275,0.113,0.2203,0.1962,0.0003,0.877,0.857,0.0008,0.039,0.0337,0.3082,0.3365,0.0047,0.0036,0.0001,0.0002,0.0007,0.0001,0.0004,0.0133,0.0098,0.0,0.0,0.0079,0.0026,0.0001,0.0001,0.0311,0.0316,0.223,0.0029,0.001,0.0004,0.035,0.0695,0.3376,0.3657,0.001,0.0051,0.0079,0.011,0.0,0.0
1250,41.82,1,0.0,0.0297,0.0313,0.0235,0.1354,0.0532,0.0,0.0,0.0,0.0317,0.0136,0.0501,0.0512,0.0019,0.5314,0.4697,0.0095,0.1671,0.1522,0.2688,0.0792,0.0263,0.0204,0.0001,0.0003,0.0009,0.0,0.0006,0.0219,0.0028,0.0,0.0,0.0096,0.0049,0.0001,0.0001,0.0364,0.0222,0.1238,0.0009,0.0007,0.0003,0.0136,0.0431,0.1792,0.1826,0.0023,0.0188,0.0015,0.0012,0.0,0.0
1255,41.98,1,0.0,0.1472,0.1697,0.0006,0.0443,0.0181,0.0,0.0,0.0,0.0241,0.0133,0.0118,0.0171,0.0094,0.1963,0.2583,0.0325,0.405,0.3719,0.4163,0.073,0.0346,0.0128,0.0001,0.0018,0.0034,0.0,0.0017,0.0244,0.0008,0.0001,0.0002,0.0033,0.0173,0.0001,0.0001,0.0322,0.0405,0.0458,0.0001,0.0021,0.0009,0.0098,0.0135,0.0062,0.0079,0.0006,0.0233,0.0001,0.0,0.0,0.0
